"TOA5","CR1000","CR1000","51714","CR1000.Std.32.03","CPU:Experimento3.CR1","37385","saida1s"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","termopar_Avg","PT100_Avg","Rs_Avg"
"TS","RN","","","","",""
"","","Min","Smp","Avg","Avg","Avg"
"2022-06-23 10:04:57",5185,12.52,20.64,40.97,42.33,116.3
"2022-06-23 10:04:58",5186,12.53,20.64,40.98,42.33,116.3
"2022-06-23 10:04:59",5187,12.53,20.64,40.98,42.33,116.3
"2022-06-23 10:05:00",5188,12.53,20.64,40.97,42.33,116.3
"2022-06-23 10:05:01",5189,12.53,20.64,40.98,42.33,116.3
"2022-06-23 10:05:02",5190,12.53,20.64,40.97,42.33,116.3
"2022-06-23 10:05:03",5191,12.53,20.64,40.95,42.33,116.3
"2022-06-23 10:05:04",5192,12.53,20.64,40.98,42.33,116.3
"2022-06-23 10:05:05",5193,12.53,20.64,40.97,42.33,116.3
"2022-06-23 10:05:06",5194,12.53,20.64,40.97,42.33,116.3
"2022-06-23 10:05:07",5195,12.53,20.64,40.97,42.33,116.3
"2022-06-23 10:05:08",5196,12.53,20.64,40.98,42.33,116.3
"2022-06-23 10:05:09",5197,12.52,20.64,40.98,42.33,116.3
"2022-06-23 10:05:10",5198,12.53,20.64,40.95,42.33,116.3
"2022-06-23 10:05:11",5199,12.53,20.64,40.97,42.33,116.3
"2022-06-23 10:05:12",5200,12.53,20.64,40.97,42.33,116.3
"2022-06-23 10:05:13",5201,12.53,20.64,40.98,42.33,116.3
"2022-06-23 10:05:14",5202,12.53,20.64,40.95,42.33,116.3
"2022-06-23 10:05:15",5203,12.53,20.64,40.95,42.33,116.3
"2022-06-23 10:05:16",5204,12.53,20.64,40.96,42.33,116.3
"2022-06-23 10:05:17",5205,12.53,20.64,40.92,42.33,116.3
"2022-06-23 10:05:18",5206,12.53,20.64,40.92,42.33,116.3
"2022-06-23 10:05:19",5207,12.53,20.64,40.91,42.33,116.3
"2022-06-23 10:05:20",5208,12.53,20.64,40.9,42.33,116.3
"2022-06-23 10:05:21",5209,12.53,20.64,40.94,42.33,116.3
"2022-06-23 10:05:22",5210,12.53,20.64,40.92,42.33,116.3
"2022-06-23 10:05:23",5211,12.52,20.64,40.9,42.33,116.3
"2022-06-23 10:05:24",5212,12.53,20.64,40.92,42.33,116.3
"2022-06-23 10:05:25",5213,12.53,20.64,40.92,42.33,116.3
"2022-06-23 10:05:26",5214,12.52,20.64,40.9,42.33,116.3
"2022-06-23 10:05:27",5215,12.53,20.64,40.92,42.33,116.3
"2022-06-23 10:05:28",5216,12.53,20.64,40.91,42.33,116.3
"2022-06-23 10:05:29",5217,12.53,20.64,40.9,42.33,116.3
"2022-06-23 10:05:30",5218,12.53,20.64,40.9,42.33,116.3
"2022-06-23 10:05:31",5219,12.53,20.64,40.91,42.33,116.3
"2022-06-23 10:05:32",5220,12.53,20.66,40.93,42.33,116.3
"2022-06-23 10:05:33",5221,12.53,20.64,40.89,42.33,116.3
"2022-06-23 10:05:34",5222,12.53,20.64,40.91,42.33,116.3
"2022-06-23 10:05:35",5223,12.53,20.64,40.9,42.33,116.3
"2022-06-23 10:05:36",5224,12.53,20.66,40.93,42.33,116.3
"2022-06-23 10:05:37",5225,12.53,20.66,40.92,42.33,116.3
"2022-06-23 10:05:38",5226,12.53,20.66,40.91,42.33,116.3
"2022-06-23 10:05:39",5227,12.53,20.66,40.91,42.33,116.3
"2022-06-23 10:05:40",5228,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:05:41",5229,12.53,20.66,40.92,42.33,116.3
"2022-06-23 10:05:42",5230,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:05:43",5231,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:05:44",5232,12.53,20.66,40.91,42.33,116.3
"2022-06-23 10:05:45",5233,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:05:46",5234,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:05:47",5235,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:05:48",5236,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:05:49",5237,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:05:50",5238,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:05:51",5239,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:05:52",5240,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:05:53",5241,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:05:54",5242,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:05:55",5243,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:05:56",5244,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:05:57",5245,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:05:58",5246,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:05:59",5247,12.53,20.66,40.86,42.33,116.3
"2022-06-23 10:06:00",5248,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:06:01",5249,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:02",5250,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:06:03",5251,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:04",5252,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:05",5253,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:06",5254,12.53,20.66,40.84,42.33,116.3
"2022-06-23 10:06:07",5255,12.53,20.66,40.86,42.33,116.3
"2022-06-23 10:06:08",5256,12.53,20.66,40.84,42.33,116.3
"2022-06-23 10:06:09",5257,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:10",5258,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:11",5259,12.53,20.66,40.84,42.33,116.3
"2022-06-23 10:06:12",5260,12.53,20.66,40.85,42.33,116.3
"2022-06-23 10:06:13",5261,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:14",5262,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:06:15",5263,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:06:16",5264,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:06:17",5265,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:06:18",5266,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:06:19",5267,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:06:20",5268,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:21",5269,12.53,20.66,40.9,42.33,116.3
"2022-06-23 10:06:22",5270,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:23",5271,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:24",5272,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:25",5273,12.53,20.66,40.91,42.33,116.3
"2022-06-23 10:06:26",5274,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:27",5275,12.53,20.66,40.86,42.33,116.3
"2022-06-23 10:06:28",5276,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:29",5277,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:30",5278,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:31",5279,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:32",5280,12.53,20.66,40.86,42.33,116.3
"2022-06-23 10:06:33",5281,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:34",5282,12.53,20.66,40.86,42.33,116.3
"2022-06-23 10:06:35",5283,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:36",5284,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:06:37",5285,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:38",5286,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:39",5287,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:06:40",5288,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:41",5289,12.53,20.66,40.92,42.33,116.3
"2022-06-23 10:06:42",5290,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:43",5291,12.53,20.66,40.87,42.33,116.3
"2022-06-23 10:06:44",5292,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:45",5293,12.53,20.66,40.88,42.33,116.3
"2022-06-23 10:06:46",5294,12.53,20.66,40.88,41.43,115.9
"2022-06-23 10:06:47",5295,12.53,20.66,40.89,42.33,116.3
"2022-06-23 10:06:48",5296,12.52,20.66,40.9,42.33,116.3
"2022-06-23 10:06:49",5297,12.53,20.66,40.92,42.33,116.3
"2022-06-23 10:06:50",5298,12.53,20.66,40.93,41.43,115.9
"2022-06-23 10:06:51",5299,12.53,20.69,40.97,42.33,116.3
"2022-06-23 10:06:52",5300,12.53,20.66,40.97,41.43,115.9
"2022-06-23 10:06:53",5301,12.53,20.66,40.93,41.43,115.9
"2022-06-23 10:06:54",5302,12.53,20.66,40.97,42.33,116.3
"2022-06-23 10:06:55",5303,12.53,20.69,40.98,41.43,115.9
"2022-06-23 10:06:56",5304,12.53,20.69,40.98,41.43,115.9
"2022-06-23 10:06:57",5305,12.53,20.69,40.98,41.43,115.9
"2022-06-23 10:06:58",5306,12.53,20.69,40.95,42.33,116.3
"2022-06-23 10:06:59",5307,12.52,20.69,40.95,41.43,115.9
"2022-06-23 10:07:00",5308,12.53,20.69,40.87,41.43,115.9
"2022-06-23 10:07:01",5309,12.53,20.69,41.08,41.43,115.9
"2022-06-23 10:07:02",5310,12.53,20.69,40.89,41.43,115.9
"2022-06-23 10:07:03",5311,12.53,20.69,40.94,41.43,115.9
"2022-06-23 10:07:04",5312,12.53,20.69,40.74,41.43,115.9
"2022-06-23 10:07:05",5313,12.53,20.69,40.78,42.33,116.3
"2022-06-23 10:07:06",5314,12.53,20.69,40.77,41.43,115.9
"2022-06-23 10:07:07",5315,12.53,20.69,40.79,41.43,115.9
"2022-06-23 10:07:08",5316,12.53,20.69,40.79,41.43,115.9
"2022-06-23 10:07:09",5317,12.53,20.69,40.79,41.43,115.9
"2022-06-23 10:07:10",5318,12.53,20.69,40.8,42.33,116.3
"2022-06-23 10:07:11",5319,12.53,20.69,40.83,41.43,115.9
"2022-06-23 10:07:12",5320,12.53,20.69,40.83,41.43,115.9
"2022-06-23 10:07:13",5321,12.53,20.69,40.86,41.43,115.9
"2022-06-23 10:07:14",5322,12.53,20.69,40.86,42.33,116.3
"2022-06-23 10:07:15",5323,12.53,20.69,40.85,42.33,116.3
"2022-06-23 10:07:16",5324,12.53,20.69,40.84,41.43,115.9
"2022-06-23 10:07:17",5325,12.53,20.69,40.84,41.43,115.9
"2022-06-23 10:07:18",5326,12.52,20.69,40.84,41.43,115.9
"2022-06-23 10:07:19",5327,12.53,20.69,40.84,42.33,116.3
"2022-06-23 10:07:20",5328,12.53,20.69,40.83,41.43,115.9
"2022-06-23 10:07:21",5329,12.53,20.69,40.83,42.33,116.3
"2022-06-23 10:07:22",5330,12.52,20.69,40.82,41.43,115.9
"2022-06-23 10:07:23",5331,12.53,20.69,40.8,42.33,116.3
"2022-06-23 10:07:24",5332,12.53,20.69,40.77,41.43,115.9
"2022-06-23 10:07:25",5333,12.53,20.69,40.79,42.33,116.3
"2022-06-23 10:07:26",5334,12.53,20.69,40.79,42.33,116.3
"2022-06-23 10:07:27",5335,12.53,20.69,40.78,41.43,115.9
"2022-06-23 10:07:28",5336,12.53,20.69,40.78,42.33,116.3
"2022-06-23 10:07:29",5337,12.53,20.69,40.73,42.33,116.3
"2022-06-23 10:07:30",5338,12.53,20.69,40.74,41.43,115.9
"2022-06-23 10:07:31",5339,12.53,20.69,40.74,41.43,115.9
"2022-06-23 10:07:32",5340,12.53,20.69,40.73,41.43,115.9
"2022-06-23 10:07:33",5341,12.53,20.69,40.7,41.43,115.9
"2022-06-23 10:07:34",5342,12.53,20.69,40.7,42.33,116.3
"2022-06-23 10:07:35",5343,12.53,20.69,40.7,42.33,116.3
"2022-06-23 10:07:36",5344,12.53,20.69,40.71,42.33,116.3
"2022-06-23 10:07:37",5345,12.53,20.69,40.67,41.43,115.9
"2022-06-23 10:07:38",5346,12.53,20.69,40.69,41.43,115.9
"2022-06-23 10:07:39",5347,12.53,20.69,40.65,41.43,115.9
"2022-06-23 10:07:40",5348,12.53,20.69,40.65,41.43,115.9
"2022-06-23 10:07:41",5349,12.53,20.69,40.64,41.43,115.9
"2022-06-23 10:07:42",5350,12.53,20.69,40.64,41.43,115.9
"2022-06-23 10:07:43",5351,12.53,20.69,40.64,41.43,115.9
"2022-06-23 10:07:44",5352,12.53,20.69,40.63,41.43,115.9
"2022-06-23 10:07:45",5353,12.53,20.69,40.61,41.43,115.9
"2022-06-23 10:07:46",5354,12.53,20.69,40.6,41.43,115.9
"2022-06-23 10:07:47",5355,12.53,20.69,40.59,41.43,115.9
"2022-06-23 10:07:48",5356,12.53,20.69,40.54,41.43,115.9
"2022-06-23 10:07:49",5357,12.53,20.69,40.59,41.43,115.9
"2022-06-23 10:07:50",5358,12.53,20.69,40.59,41.43,115.9
"2022-06-23 10:07:51",5359,12.53,20.69,40.58,41.43,115.9
"2022-06-23 10:07:52",5360,12.53,20.69,40.55,41.43,115.9
"2022-06-23 10:07:53",5361,12.53,20.69,40.55,41.43,115.9
"2022-06-23 10:07:54",5362,12.53,20.69,40.55,41.43,115.9
"2022-06-23 10:07:55",5363,12.53,20.69,40.54,41.43,115.9
"2022-06-23 10:07:56",5364,12.53,20.69,40.55,41.43,115.9
"2022-06-23 10:07:57",5365,12.53,20.69,40.53,41.43,115.9
"2022-06-23 10:07:58",5366,12.53,20.69,40.51,41.43,115.9
"2022-06-23 10:07:59",5367,12.53,20.69,40.51,41.43,115.9
"2022-06-23 10:08:00",5368,12.53,20.69,40.49,41.43,115.9
"2022-06-23 10:08:01",5369,12.53,20.69,40.49,41.43,115.9
"2022-06-23 10:08:02",5370,12.53,20.69,40.49,41.43,115.9
"2022-06-23 10:08:03",5371,12.53,20.69,40.45,41.43,115.9
"2022-06-23 10:08:04",5372,12.53,20.69,40.44,41.43,115.9
"2022-06-23 10:08:05",5373,12.53,20.69,40.45,41.43,115.9
"2022-06-23 10:08:06",5374,12.53,20.69,40.44,41.43,115.9
"2022-06-23 10:08:07",5375,12.53,20.69,40.41,41.43,115.9
"2022-06-23 10:08:08",5376,12.52,20.69,40.41,41.43,115.9
"2022-06-23 10:08:09",5377,12.53,20.69,40.4,41.43,115.9
"2022-06-23 10:08:10",5378,12.53,20.69,40.38,41.43,115.9
"2022-06-23 10:08:11",5379,12.53,20.69,40.37,41.43,115.9
"2022-06-23 10:08:12",5380,12.52,20.69,40.35,41.43,115.9
"2022-06-23 10:08:13",5381,12.53,20.69,40.33,41.43,115.9
"2022-06-23 10:08:14",5382,12.53,20.69,40.34,41.43,115.9
"2022-06-23 10:08:15",5383,12.53,20.69,40.32,41.43,115.9
"2022-06-23 10:08:16",5384,12.53,20.69,40.31,41.43,115.9
"2022-06-23 10:08:17",5385,12.53,20.69,40.29,41.43,115.9
"2022-06-23 10:08:18",5386,12.53,20.69,40.31,41.43,115.9
"2022-06-23 10:08:19",5387,12.53,20.69,40.3,41.43,115.9
"2022-06-23 10:08:20",5388,12.53,20.69,40.27,41.43,115.9
"2022-06-23 10:08:21",5389,12.53,20.69,40.27,41.43,115.9
"2022-06-23 10:08:22",5390,12.53,20.69,40.27,41.43,115.9
"2022-06-23 10:08:23",5391,12.53,20.69,40.25,41.43,115.9
"2022-06-23 10:08:24",5392,12.53,20.69,40.26,41.43,115.9
"2022-06-23 10:08:25",5393,12.53,20.69,40.25,41.43,115.9
"2022-06-23 10:08:26",5394,12.53,20.69,40.25,41.43,115.9
"2022-06-23 10:08:27",5395,12.53,20.69,40.24,41.43,115.9
"2022-06-23 10:08:28",5396,12.53,20.69,40.23,41.43,115.9
"2022-06-23 10:08:29",5397,12.53,20.69,40.23,41.43,115.9
"2022-06-23 10:08:30",5398,12.53,20.69,40.2,41.43,115.9
"2022-06-23 10:08:31",5399,12.53,20.69,40.21,41.43,115.9
"2022-06-23 10:08:32",5400,12.53,20.69,40.21,41.43,115.9
"2022-06-23 10:08:33",5401,12.53,20.69,40.19,41.43,115.9
"2022-06-23 10:08:34",5402,12.53,20.69,40.18,41.43,115.9
"2022-06-23 10:08:35",5403,12.53,20.69,40.17,41.43,115.9
"2022-06-23 10:08:36",5404,12.53,20.69,40.17,41.43,115.9
"2022-06-23 10:08:37",5405,12.53,20.69,40.15,41.43,115.9
"2022-06-23 10:08:38",5406,12.53,20.69,40.18,41.43,115.9
"2022-06-23 10:08:39",5407,12.53,20.69,40.16,41.43,115.9
"2022-06-23 10:08:40",5408,12.53,20.69,40.15,41.43,115.9
"2022-06-23 10:08:41",5409,12.53,20.69,40.14,41.43,115.9
"2022-06-23 10:08:42",5410,12.53,20.69,40.13,41.43,115.9
"2022-06-23 10:08:43",5411,12.53,20.69,40.13,41.43,115.9
"2022-06-23 10:08:44",5412,12.53,20.69,40.12,41.43,115.9
"2022-06-23 10:08:45",5413,12.53,20.69,40.13,41.43,115.9
"2022-06-23 10:08:46",5414,12.53,20.69,40.12,41.43,115.9
"2022-06-23 10:08:47",5415,12.53,20.69,40.12,41.43,115.9
"2022-06-23 10:08:48",5416,12.53,20.69,40.13,41.43,115.9
"2022-06-23 10:08:49",5417,12.53,20.69,40.13,41.43,115.9
"2022-06-23 10:08:50",5418,12.53,20.69,40.12,41.43,115.9
"2022-06-23 10:08:51",5419,12.53,20.69,40.09,41.43,115.9
"2022-06-23 10:08:52",5420,12.53,20.69,40.11,41.43,115.9
"2022-06-23 10:08:53",5421,12.53,20.69,40.09,41.43,115.9
"2022-06-23 10:08:54",5422,12.52,20.69,40.09,41.43,115.9
"2022-06-23 10:08:55",5423,12.53,20.69,40.09,41.43,115.9
"2022-06-23 10:08:56",5424,12.52,20.69,40.09,41.43,115.9
"2022-06-23 10:08:57",5425,12.53,20.69,40.06,41.43,115.9
"2022-06-23 10:08:58",5426,12.53,20.69,40.08,41.43,115.9
"2022-06-23 10:08:59",5427,12.53,20.69,40.06,41.43,115.9
"2022-06-23 10:09:00",5428,12.52,20.69,40.03,41.43,115.9
"2022-06-23 10:09:01",5429,12.53,20.69,40.05,41.43,115.9
"2022-06-23 10:09:02",5430,12.53,20.69,40.03,41.43,115.9
"2022-06-23 10:09:03",5431,12.53,20.69,40.03,41.43,115.9
"2022-06-23 10:09:04",5432,12.53,20.69,40.03,41.43,115.9
"2022-06-23 10:09:05",5433,12.53,20.69,40.01,41.43,115.9
"2022-06-23 10:09:06",5434,12.53,20.69,40.01,41.43,115.9
"2022-06-23 10:09:07",5435,12.53,20.69,40,41.43,115.9
"2022-06-23 10:09:08",5436,12.53,20.69,40.02,41.43,115.9
"2022-06-23 10:09:09",5437,12.53,20.69,40,41.43,115.9
"2022-06-23 10:09:10",5438,12.53,20.69,39.98,41.43,115.9
"2022-06-23 10:09:11",5439,12.53,20.69,39.99,41.43,115.9
"2022-06-23 10:09:12",5440,12.53,20.69,39.96,41.43,115.9
"2022-06-23 10:09:13",5441,12.53,20.69,39.99,41.43,115.9
"2022-06-23 10:09:14",5442,12.53,20.69,39.98,41.43,115.9
"2022-06-23 10:09:15",5443,12.53,20.69,39.94,41.43,115.9
"2022-06-23 10:09:16",5444,12.53,20.69,39.96,41.43,115.9
"2022-06-23 10:09:17",5445,12.53,20.69,39.95,41.43,115.9
"2022-06-23 10:09:18",5446,12.53,20.69,39.94,41.43,115.9
"2022-06-23 10:09:19",5447,12.53,20.69,39.94,41.43,115.9
"2022-06-23 10:09:20",5448,12.53,20.69,39.94,41.43,115.9
"2022-06-23 10:09:21",5449,12.52,20.69,39.92,41.43,115.9
"2022-06-23 10:09:22",5450,12.52,20.69,39.91,41.43,115.9
"2022-06-23 10:09:23",5451,12.53,20.69,39.93,41.43,115.9
"2022-06-23 10:09:24",5452,12.53,20.69,39.93,41.43,115.9
"2022-06-23 10:09:25",5453,12.53,20.69,39.92,41.43,115.9
"2022-06-23 10:09:26",5454,12.53,20.69,39.92,41.43,115.9
"2022-06-23 10:09:27",5455,12.53,20.69,39.9,41.43,115.9
"2022-06-23 10:09:28",5456,12.53,20.69,39.9,41.43,115.9
"2022-06-23 10:09:29",5457,12.53,20.69,39.9,41.43,115.9
"2022-06-23 10:09:30",5458,12.53,20.69,39.88,41.43,115.9
"2022-06-23 10:09:31",5459,12.53,20.69,39.89,41.43,115.9
"2022-06-23 10:09:32",5460,12.53,20.69,39.89,41.43,115.9
"2022-06-23 10:09:33",5461,12.53,20.69,39.87,41.43,115.9
"2022-06-23 10:09:34",5462,12.53,20.69,39.86,41.43,115.9
"2022-06-23 10:09:35",5463,12.53,20.69,39.86,41.43,115.9
"2022-06-23 10:09:36",5464,12.53,20.69,39.86,41.43,115.9
"2022-06-23 10:09:37",5465,12.53,20.69,39.85,41.43,115.9
"2022-06-23 10:09:38",5466,12.53,20.69,39.86,41.43,115.9
"2022-06-23 10:09:39",5467,12.53,20.69,39.84,41.43,115.9
"2022-06-23 10:09:40",5468,12.53,20.69,39.82,41.43,115.9
"2022-06-23 10:09:41",5469,12.53,20.69,39.85,41.43,115.9
"2022-06-23 10:09:42",5470,12.53,20.69,39.83,41.43,115.9
"2022-06-23 10:09:43",5471,12.53,20.69,39.83,41.43,115.9
"2022-06-23 10:09:44",5472,12.53,20.69,39.81,41.43,115.9
"2022-06-23 10:09:45",5473,12.53,20.69,39.82,41.43,115.9
"2022-06-23 10:09:46",5474,12.53,20.69,39.8,41.43,115.9
"2022-06-23 10:09:47",5475,12.53,20.69,39.77,41.43,115.9
"2022-06-23 10:09:48",5476,12.53,20.69,39.8,41.43,115.9
"2022-06-23 10:09:49",5477,12.53,20.69,39.8,41.43,115.9
"2022-06-23 10:09:50",5478,12.53,20.69,39.79,41.43,115.9
"2022-06-23 10:09:51",5479,12.53,20.69,39.77,41.43,115.9
"2022-06-23 10:09:52",5480,12.53,20.69,39.79,41.43,115.9
"2022-06-23 10:09:53",5481,12.53,20.69,39.79,41.43,115.9
"2022-06-23 10:09:54",5482,12.53,20.69,39.77,41.43,115.9
"2022-06-23 10:09:55",5483,12.53,20.69,39.76,41.43,115.9
"2022-06-23 10:09:56",5484,12.53,20.69,39.8,41.43,115.9
"2022-06-23 10:09:57",5485,12.53,20.69,39.78,41.43,115.9
"2022-06-23 10:09:58",5486,12.53,20.69,39.78,41.43,115.9
"2022-06-23 10:09:59",5487,12.53,20.69,39.77,41.43,115.9
"2022-06-23 10:10:00",5488,12.53,20.69,39.77,41.43,115.9
"2022-06-23 10:10:01",5489,12.53,20.69,39.75,41.43,115.9
"2022-06-23 10:10:02",5490,12.53,20.69,39.76,41.43,115.9
"2022-06-23 10:10:03",5491,12.53,20.69,39.76,41.43,115.9
"2022-06-23 10:10:04",5492,12.53,20.69,39.76,41.43,115.9
"2022-06-23 10:10:05",5493,12.53,20.69,39.72,41.43,115.9
"2022-06-23 10:10:06",5494,12.53,20.69,39.75,41.43,115.9
"2022-06-23 10:10:07",5495,12.53,20.72,39.76,41.43,115.9
"2022-06-23 10:10:08",5496,12.53,20.72,39.79,41.43,115.9
"2022-06-23 10:10:09",5497,12.53,20.69,39.73,41.43,115.9
"2022-06-23 10:10:10",5498,12.53,20.72,39.77,41.43,115.9
"2022-06-23 10:10:11",5499,12.53,20.72,39.77,41.43,115.9
"2022-06-23 10:10:12",5500,12.53,20.72,39.75,40.52,115.6
"2022-06-23 10:10:13",5501,12.53,20.72,39.74,40.52,115.6
"2022-06-23 10:10:14",5502,12.53,20.72,39.75,41.43,115.9
"2022-06-23 10:10:15",5503,12.53,20.72,39.74,40.52,115.6
"2022-06-23 10:10:16",5504,12.53,20.72,39.74,41.43,115.9
"2022-06-23 10:10:17",5505,12.53,20.69,39.7,41.43,115.9
"2022-06-23 10:10:18",5506,12.53,20.69,39.71,40.52,115.6
"2022-06-23 10:10:19",5507,12.53,20.72,39.72,41.43,115.9
"2022-06-23 10:10:20",5508,12.53,20.69,39.7,40.52,115.6
"2022-06-23 10:10:21",5509,12.53,20.72,39.72,41.43,115.9
"2022-06-23 10:10:22",5510,12.53,20.72,39.7,41.43,115.9
"2022-06-23 10:10:23",5511,12.53,20.72,39.7,40.52,115.6
"2022-06-23 10:10:24",5512,12.53,20.72,39.69,41.43,115.9
"2022-06-23 10:10:25",5513,12.53,20.72,39.69,40.52,115.6
"2022-06-23 10:10:26",5514,12.53,20.72,39.68,40.52,115.6
"2022-06-23 10:10:27",5515,12.53,20.69,39.63,41.43,115.9
"2022-06-23 10:10:28",5516,12.53,20.72,39.67,40.52,115.6
"2022-06-23 10:10:29",5517,12.53,20.69,39.66,40.52,115.6
"2022-06-23 10:10:30",5518,12.53,20.72,39.65,40.52,115.6
"2022-06-23 10:10:31",5519,12.53,20.72,39.63,40.52,115.6
"2022-06-23 10:10:32",5520,12.53,20.72,39.66,40.52,115.6
"2022-06-23 10:10:33",5521,12.53,20.72,39.64,40.52,115.6
"2022-06-23 10:10:34",5522,12.53,20.72,39.63,41.43,115.9
"2022-06-23 10:10:35",5523,12.53,20.72,39.63,40.52,115.6
"2022-06-23 10:10:36",5524,12.53,20.72,39.64,40.52,115.6
"2022-06-23 10:10:37",5525,12.53,20.72,39.63,41.43,115.9
"2022-06-23 10:10:38",5526,12.53,20.72,39.62,40.52,115.6
"2022-06-23 10:10:39",5527,12.53,20.72,39.59,40.52,115.6
"2022-06-23 10:10:40",5528,12.53,20.72,39.62,40.52,115.6
"2022-06-23 10:10:41",5529,12.53,20.72,39.61,41.43,115.9
"2022-06-23 10:10:42",5530,12.53,20.72,39.61,40.52,115.6
"2022-06-23 10:10:43",5531,12.53,20.72,39.58,40.52,115.6
"2022-06-23 10:10:44",5532,12.53,20.72,39.56,40.52,115.6
"2022-06-23 10:10:45",5533,12.53,20.72,39.57,40.52,115.6
"2022-06-23 10:10:46",5534,12.53,20.72,39.55,40.52,115.6
"2022-06-23 10:10:47",5535,12.53,20.72,39.56,40.52,115.6
"2022-06-23 10:10:48",5536,12.53,20.72,39.57,40.52,115.6
"2022-06-23 10:10:49",5537,12.53,20.72,39.57,40.52,115.6
"2022-06-23 10:10:50",5538,12.53,20.72,39.54,40.52,115.6
"2022-06-23 10:10:51",5539,12.53,20.72,39.53,40.52,115.6
"2022-06-23 10:10:52",5540,12.53,20.72,39.54,40.52,115.6
"2022-06-23 10:10:53",5541,12.53,20.72,39.55,40.52,115.6
"2022-06-23 10:10:54",5542,12.53,20.72,39.52,40.52,115.6
"2022-06-23 10:10:55",5543,12.53,20.72,39.53,40.52,115.6
"2022-06-23 10:10:56",5544,12.53,20.72,39.52,40.52,115.6
"2022-06-23 10:10:57",5545,12.53,20.72,39.53,40.52,115.6
"2022-06-23 10:10:58",5546,12.53,20.72,39.5,40.52,115.6
"2022-06-23 10:10:59",5547,12.53,20.72,39.53,40.52,115.6
"2022-06-23 10:11:00",5548,12.53,20.72,39.51,40.52,115.6
"2022-06-23 10:11:01",5549,12.53,20.72,39.5,40.52,115.6
"2022-06-23 10:11:02",5550,12.53,20.72,39.49,40.52,115.6
"2022-06-23 10:11:03",5551,12.53,20.72,39.49,40.52,115.6
"2022-06-23 10:11:04",5552,12.53,20.72,39.49,40.52,115.6
"2022-06-23 10:11:05",5553,12.53,20.72,39.49,40.52,115.6
"2022-06-23 10:11:06",5554,12.53,20.72,39.49,40.52,115.6
"2022-06-23 10:11:07",5555,12.53,20.72,39.49,40.52,115.6
"2022-06-23 10:11:08",5556,12.53,20.72,39.47,40.52,115.6
"2022-06-23 10:11:09",5557,12.53,20.72,39.46,40.52,115.6
"2022-06-23 10:11:10",5558,12.52,20.72,39.46,40.52,115.6
